,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
2,Cpox,0.8352300841167739,0.60546875,1.3794767840896396,1.2210288047790527,0.7301872372627258,1.633690357208252,0.0,1,[23]
5,Mt2,0.8177469899389741,0.630859375,1.2962429066524914,1.2464165687561035,0.8051515221595764,1.5546727180480957,0.0,1,[23]
0,Col1a2,1.0,0.9822305354220248,1.0180909307307784,2.980107307434082,1.9655909538269043,2.7580292224884038,3.975697544133474e-162,13,[2]
24,Hba-a2,1.0,0.999766191255553,1.0002338634237604,3.258491039276123,2.797240734100342,1.5860557556152344,4.90161951370041e-60,13,[2]
2,Col1a1,0.9983606557377048,0.994622398877718,1.0037584684038938,2.8923110961914062,2.1251916885375977,2.1535537242889404,6.928688375092948e-121,13,[2]
14,Lgals1,0.9934426229508196,0.9364040215104044,1.0609123841100263,2.253099203109741,1.6065239906311035,1.9089916944503784,1.2117864671091263e-74,13,[2]
26,Lrba,0.9934426229508196,0.9642272620996024,1.0302992479051056,2.101994752883911,1.6511509418487549,1.5696361064910889,2.64148831488858e-59,13,[2]
15,Igf2,0.9901639344262296,0.9487958849660976,1.0436005784970388,2.112144470214844,1.5235930681228638,1.8013770580291748,2.776408209430811e-70,13,[2]
1,Col3a1,0.9868852459016394,0.9125555295768062,1.0814522666465056,2.5734875202178955,1.5321303606033323,2.833059310913086,6.109088462660044e-160,13,[2]
20,Meg3,0.9852459016393442,0.9345335515548282,1.0542648789871092,1.9210630655288696,1.4070080518722534,1.6720576286315918,2.8706983315637297e-62,13,[2]
36,Zc3h7a,0.980327868852459,0.9289221416880992,1.0553391127817688,1.947568774223328,1.513195514678955,1.543995022773743,5.2682660885833995e-40,13,[2]
6,Vim,0.9770491803278688,0.8276829553425298,1.1804630915995185,1.8946690559387207,1.1456154584884644,2.114997386932373,1.4866850532018735e-105,13,[2]
17,Gnas,0.9754098360655736,0.845218611176058,1.1540326054916898,1.7509291172027588,1.1405738592147827,1.841085433959961,1.252287012784549e-66,13,[2]
5,Mest,0.9754098360655736,0.8370353051204115,1.1653150471654914,1.9406336545944212,1.1620912551879885,2.178294897079468,9.023963217058804e-108,13,[2]
8,Acta1,0.9721311475409836,0.8688332943652093,1.1188926044221708,1.829256892204285,1.154058575630188,1.9644224643707275,1.5625639358959737e-96,13,[2]
13,Sparc,0.9622950819672133,0.8538695347205986,1.1269813980212953,1.8102614879608157,1.1592448949813845,1.9174891710281368,4.627609176004262e-75,13,[2]
3,Dlk1,0.960655737704918,0.7346270750526069,1.3076780999885216,1.7211074829101562,0.8606322407722473,2.364284038543701,1.7286666995164778e-114,13,[2]
7,Mylpf,0.9491803278688524,0.7689969604863222,1.234309596319575,1.6028131246566772,0.902854323387146,2.013669967651367,4.223208466527464e-102,13,[2]
4,Itm2a,0.9442622950819672,0.7879354687865326,1.1984005448265798,1.7310326099395752,0.9622985124588012,2.157034158706665,7.682240303527887e-108,13,[2]
11,Myh3,0.9295081967213116,0.7411737198971241,1.2541030149454415,1.6026147603988647,0.8812942504882812,2.057147979736328,3.292532358878882e-81,13,[2]
12,Actc1,0.921311475409836,0.7044657470189385,1.3078158580577062,1.417662501335144,0.7671483755111694,1.9165258407592771,4.494310005997209e-75,13,[2]
10,Serpinh1,0.921311475409836,0.7152209492635024,1.2881494541771392,1.632469654083252,0.8891426920890808,2.1029202938079834,1.6123321930348674e-81,13,[2]
40,Marcks,0.921311475409836,0.8019639934533551,1.1488190030110406,1.4796756505966189,1.0514016151428225,1.5346065759658811,2.753566421686757e-30,13,[2]
28,Dcn,0.9147540983606556,0.6979191021744213,1.3106878655572949,1.50174081325531,0.912015438079834,1.8034931421279907,1.4568345206051112e-51,13,[2]
21,Cdkn1c,0.8754098360655738,0.657470189385083,1.3314821724226384,1.2824167013168335,0.7102315425872803,1.7721352577209473,2.9781746097568404e-61,13,[2]
22,Fstl1,0.8622950819672132,0.5936404021510404,1.4525545748616664,1.2420581579208374,0.6623317003250122,1.785549879074097,4.627819827702475e-61,13,[2]
44,Ube2c,0.8590163934426229,0.6990881458966566,1.228766928011404,1.2484992742538452,0.8213596940040588,1.532866597175598,5.6960505886479286e-27,13,[2]
43,Gm26561,0.8573770491803279,0.6785129763853168,1.2636118674515031,1.3274630308151243,0.8765011429786682,1.5698214769363403,2.4707115216735648e-27,13,[2]
23,Peg3,0.8377049180327869,0.6008884732288987,1.3941104803214903,1.2688477039337158,0.6746094822883606,1.811650395393372,1.1529490489069179e-60,13,[2]
18,Postn,0.8360655737704918,0.5637128828618191,1.483140795942096,1.2277041673660278,0.5957186818122864,1.8813422918319704,2.059145593876866e-66,13,[2]
25,Col6a3,0.8311475409836065,0.55810147299509,1.4892409018797172,1.161943793296814,0.6098626255989075,1.7368640899658203,1.670930613885135e-59,13,[2]
32,Ckm,0.8295081967213115,0.6453121346738369,1.285437158469945,1.1447631120681765,0.6740763783454895,1.6010934114456177,3.678814525100847e-47,13,[2]
1,Lrba,1.0,0.9987293519695044,1.0012722646310432,3.3360884189605717,2.48193621635437,2.349381685256958,6.867587959961742e-232,19,[24]
17,Tubb5,0.9991482112436116,0.9974587039390088,1.001693811781812,3.251781940460205,2.59480357170105,1.9289549589157104,1.5923013863957636e-70,19,[24]
55,Actb,0.9991482112436116,0.9987293519695044,1.000419392173947,3.106447696685791,2.6959564685821533,1.507557988166809,8.057511845265545e-41,19,[24]
4,Sox11,0.9991482112436116,0.9707750952986024,1.029227280430265,3.2222821712493896,2.0609750747680664,3.194105386734009,3.363859861285152e-138,19,[24]
33,Nnat,0.9991482112436116,0.9898348157560356,1.0094090401138929,2.679357051849365,2.053102493286133,1.8705912828445437,1.349869944750214e-53,19,[24]
2,Cd24a,0.9982964224872232,0.9707750952986024,1.0283498488186449,2.8547232151031494,1.7515665292739868,3.0136640071868896,1.7567897105379214e-184,19,[24]
36,Stmn1,0.995741056218058,0.9199491740787802,1.082387032104436,2.4047389030456543,1.6224974393844604,2.186367511749268,7.708427380567786e-53,19,[24]
66,Ptms,0.9940374787052813,0.9567979669631512,1.038920977079756,2.2104642391204834,1.6868596076965332,1.6881016492843628,1.6689723715137314e-36,19,[24]
9,Basp1,0.9914821124361158,0.8386277001270648,1.182267306798823,2.2277612686157227,1.2016851902008057,2.7900962829589844,3.313690018153806e-92,19,[24]
52,Nfib,0.9906303236797276,0.963151207115629,1.0285304284115375,2.6454360485076904,2.0286641120910645,1.8529369831085205,6.123369983514632e-42,19,[24]
11,Nrep,0.9889267461669506,0.8386277001270648,1.1792202261111973,2.2264907360076904,1.1788591146469116,2.85089111328125,3.229602139947701e-89,19,[24]
19,Tubb2b,0.9863713798977852,0.9250317662007624,1.0663108186532375,2.336474657058716,1.5190831422805786,2.264585018157959,7.040476298386659e-68,19,[24]
40,Sox4,0.9846678023850084,0.914866581956798,1.0762966117736137,2.0482492446899414,1.3529201745986938,2.004368543624878,4.891044378491047e-50,19,[24]
13,Dpysl3,0.9761499148211245,0.7534942820838628,1.2954974417609186,2.087364435195923,0.95476895570755,3.103701591491699,1.4523831787108482e-80,19,[24]
38,Celf2,0.975298126064736,0.8589580686149937,1.1354432325635313,2.126283645629883,1.298403263092041,2.2884631156921387,7.975823736131261e-51,19,[24]
22,Tmsb10,0.9701873935264056,0.8132147395171537,1.1930273104770015,1.844019889831543,1.0120946168899536,2.2977383136749268,1.883841623025159e-63,19,[24]
8,Tubb3,0.9667802385008518,0.5590851334180432,1.7292182902276598,1.8967103958129885,0.6215845346450806,3.5791518688201904,1.0464852136777436e-106,19,[24]
6,Mapt,0.9642248722316864,0.6289707750952986,1.533020150396641,1.993022918701172,0.6660740375518799,3.769524335861206,2.399597620263993e-115,19,[24]
10,Crmp1,0.9633730834752982,0.6632782719186785,1.4524417944349803,1.9581948518753047,0.7838613986968994,3.235985040664673,4.955176662925905e-92,19,[24]
34,Uchl1,0.9633730834752982,0.8360864040660737,1.1522410588070815,1.8845527172088623,1.0984468460083008,2.194832801818848,3.3625391716956774e-53,19,[24]
117,Jpt1,0.9625212947189096,0.8627700127064803,1.1156174653074844,1.767795205116272,1.29354989528656,1.6068010330200195,1.4413301446419822e-23,19,[24]
5,Neurod2,0.9625212947189096,0.5095298602287166,1.8890380522288828,1.959513783454895,0.5961059927940369,3.9094936847686768,1.831471825049118e-130,19,[24]
3,Stmn2,0.9616695059625212,0.6531130876747141,1.4724394964834713,2.119381666183472,0.6896103620529175,4.177743911743164,7.514073814777338e-183,19,[24]
16,Nsg2,0.9557069846678024,0.6581956797966964,1.452010418790657,1.7601580619812012,0.7648624181747437,2.70552396774292,5.2114938355902e-72,19,[24]
30,Map1b,0.9540034071550256,0.7979669631512071,1.1955424863551036,2.016746759414673,1.088616132736206,2.529775619506836,1.148201252175315e-56,19,[24]
28,Thra,0.9522998296422488,0.7115628970775095,1.3383213677293746,1.7121738195419312,0.8392566442489624,2.3938841819763184,4.38773109255503e-57,19,[24]
68,Rtn4,0.950596252129472,0.8284625158831004,1.147422163229899,1.642831802368164,1.077656388282776,1.759756326675415,2.130402367413428e-35,19,[24]
14,Dcx,0.950596252129472,0.6060991105463787,1.5683841728006171,1.7954962253570557,0.684236466884613,3.038183212280273,2.5837876911973376e-80,19,[24]
15,Gpm6a,0.9471890971039182,0.6226175349428208,1.5213016722873136,1.7499829530715942,0.7139729857444763,2.817950963973999,3.5800549126360066e-77,19,[24]
46,Gm26735,0.9420783645655876,0.7534942820838628,1.2502793809664712,1.808319330215454,1.0383230447769165,2.1597583293914795,2.8014984243126656e-48,19,[24]
153,Matr3,0.9395229982964224,0.8271918678526048,1.1357981561586552,1.5785984992980957,1.160443902015686,1.519155502319336,4.0619464148611225e-18,19,[24]
93,Dpysl2,0.9352640545144804,0.8081321473951716,1.1573157404133585,1.572932243347168,1.0675203800201416,1.657668113708496,3.594492052989085e-28,19,[24]
23,Dpysl5,0.934412265758092,0.602287166454892,1.5514397745814734,1.54367995262146,0.6725224852561951,2.38967514038086,2.563550915971824e-63,19,[24]
111,Ttc3,0.9258943781942078,0.8017789072426937,1.154800119871381,1.6044594049453735,1.1111934185028076,1.6376559734344482,5.582411295482455e-25,19,[24]
32,Rtn1,0.924190800681431,0.627700127064803,1.4723444537171786,1.6033935546875,0.7162961959838867,2.4280717372894287,3.4806230595608605e-54,19,[24]
12,Neurod6,0.9173764906303236,0.3786531130876747,2.422735899751895,1.6056056022644043,0.4198716282844543,3.2730884552001958,5.615436901642176e-87,19,[24]
51,Map2,0.9148211243611584,0.6925031766200762,1.3210352749949206,1.4903932809829712,0.8255912065505981,1.944105625152588,1.561969083545191e-42,19,[24]
45,6330403K07Rik,0.91396933560477,0.6810673443456162,1.34196617000178,1.5426928997039795,0.817402720451355,2.065330266952514,2.4678018393923103e-48,19,[24]
24,Stmn3,0.9131175468483816,0.5667090216010165,1.6112634739230411,1.540300965309143,0.6161944270133972,2.51961612701416,1.0802202991358389e-62,19,[24]
49,Sbk1,0.9088586030664396,0.6747141041931385,1.3470277224355705,1.6025310754776,0.8761450052261353,2.0675950050354004,4.8005557402824566e-46,19,[24]
25,Elavl3,0.9080068143100511,0.5362134688691232,1.6933681584407827,1.431952953338623,0.5694805383682251,2.3690106868743896,7.748508214764879e-60,19,[24]
61,Fnbp1l,0.9028960817717206,0.7242693773824651,1.2466302041304282,1.4659188985824585,0.8452505469322205,1.8601707220077517,3.445440710546594e-38,19,[24]
31,Enc1,0.8943781942078365,0.5463786531130876,1.6369200903292265,1.5861254930496216,0.6190292835235596,2.630295515060425,3.5990400456838456e-55,19,[24]
20,Id2,0.8918228279386712,0.4917407878017789,1.813603528650476,1.596487522125244,0.5467607378959656,2.85686993598938,2.7455664145362062e-67,19,[24]
80,Tubb2a,0.889267461669506,0.747141041931385,1.1902270277787437,1.525962233543396,0.9197875261306764,1.8334046602249143,3.190707870265541e-31,19,[24]
147,Foxg1,0.8867120954003407,0.7496823379923762,1.1827837611526577,1.563228726387024,1.0818707942962646,1.6182703971862793,8.796498328991684e-19,19,[24]
59,Ncam1,0.883304940374787,0.6315120711562897,1.3987142617202362,1.300633192062378,0.6850873231887817,1.8506664037704468,4.0651392586100376e-39,19,[24]
56,Ptprd,0.8696763202725724,0.6200762388818297,1.4025312788002346,1.394150733947754,0.7034818530082703,1.9950495958328247,1.2432370090959383e-40,19,[24]
123,Rtn3,0.8662691652470187,0.6988564167725541,1.2395524237261886,1.3291447162628174,0.8525999784469604,1.6104999780654907,1.5616883895488952e-22,19,[24]
42,Zeb2,0.8637137989778535,0.5082592121982211,1.6993568994889268,1.3930277824401855,0.578400731086731,2.258333444595337,3.2677425817276448e-49,19,[24]
120,Klc1,0.8637137989778535,0.7013977128335451,1.2314180431079178,1.3287763595581057,0.8473293781280518,1.6184144020080566,5.489549612570001e-23,19,[24]
75,Bzw2,0.8594548551959114,0.5921219822109276,1.451482770470348,1.2968569993972778,0.6822655200958252,1.8489011526107788,7.944085609086182e-33,19,[24]
21,Mllt11,0.8509369676320273,0.3684879288437103,2.3092668742289844,1.3166950941085815,0.3797407448291778,2.552196502685547,3.420274617207249e-67,19,[24]
27,Gria2,0.8466780238500852,0.411689961880559,2.0565913727469662,1.376425862312317,0.4418688118457794,2.546085357666016,1.2142889804208188e-57,19,[24]
58,Sept3,0.8449744463373083,0.5196950444726811,1.6259043747370698,1.2073235511779783,0.5663414001464844,1.8983445167541504,3.771334026112236e-39,19,[24]
57,Ywhag,0.8373083475298126,0.4968233799237611,1.6853239629308503,1.16700541973114,0.5320740342140198,1.886892557144165,2.511516427280172e-39,19,[24]
47,Bcl11a,0.8330494037478705,0.4675984752223634,1.7815485889934075,1.2866321802139282,0.516752302646637,2.159506797790528,1.2783330770086124e-47,19,[24]
18,Cntn2,0.8321976149914821,0.3074968233799237,2.706361665282217,1.2960325479507446,0.2923893332481384,2.728203296661377,2.394178888143844e-68,19,[24]
89,Usp22,0.8313458262350937,0.5578144853875476,1.490362563205054,1.2099034786224363,0.6535058617591858,1.744377374649048,3.2551903836934377e-29,19,[24]
29,Mpped1,0.8270868824531517,0.3405336721728081,2.428796180935188,1.2729636430740356,0.3639364242553711,2.48190712928772,6.720535080305478e-57,19,[24]
131,Igfbpl1,0.8245315161839863,0.5819567979669632,1.416825989599994,1.1721071004867554,0.7031183838844299,1.598376989364624,4.848826568889932e-21,19,[24]
72,Zbtb18,0.8228279386712095,0.5374841168996188,1.530887914265347,1.3140153884887695,0.6501494646072388,1.9422866106033323,3.230298215377069e-34,19,[24]
118,Evl,0.8202725724020443,0.6099110546378653,1.3449052385008518,1.164154291152954,0.6895113587379456,1.6074401140213013,2.7194994253557346e-23,19,[24]
37,Gm48283,0.8126064735945485,0.3710292249047014,2.1901414202702387,1.2581466436386108,0.3790576159954071,2.4087045192718506,2.4332021817763106e-52,19,[24]
53,Sez6,0.807495741056218,0.4688691232528589,1.7222199138516086,1.1720095872879028,0.4880617260932922,1.9816856384277344,6.639199440327894e-42,19,[24]
135,Gm1673,0.8057921635434412,0.6060991105463787,1.3294726052593044,1.1557517051696775,0.6985267996788025,1.5796842575073242,1.1384727451163396e-20,19,[24]
26,Cdk5r1,0.8049403747870528,0.3176620076238882,2.533952299829642,1.2478185892105105,0.3223050832748413,2.5231635570526123,1.2148161174494367e-58,19,[24]
3,Lars2,1.0,0.9894879267277268,1.0106237509203744,3.080235719680786,2.476846218109131,1.8283053636550903,1.522150210937466e-255,3,"[15, 4, 8]"
7,Zc3h7a,1.0,0.9994796003330558,1.0005206706237633,3.611656427383423,3.1889376640319824,1.5261049270629885,3.1353961185815293e-234,3,"[15, 4, 8]"
4,Gm26561,0.9998353638459004,0.9851165695253956,1.0149411701882105,3.062678337097168,2.4879183769226074,1.7767040729522705,1.1629030793728686e-252,3,"[15, 4, 8]"
5,Cdk8,0.9998353638459004,0.9950041631973356,1.0048554577229512,3.006737470626831,2.519134521484375,1.6284081935882568,9.284200413426433e-244,3,"[15, 4, 8]"
8,Cmss1,0.9991768192295029,0.992714404662781,1.0065098426459491,2.710731029510498,2.2849156856536865,1.5308380126953125,4.354090845265555e-224,3,"[15, 4, 8]"
6,Jarid2,0.9986829107672044,0.975541215653622,1.0237219040490029,2.535355806350708,2.0301878452301025,1.6572637557983398,2.2193069052951108e-239,3,"[15, 4, 8]"
2,Gphn,0.9953901876852156,0.9496253122398002,1.048192560640021,2.614964485168457,1.9664247035980225,1.912745714187622,1.0996068031187356e-257,3,"[15, 4, 8]"
14,Camk1d,0.9922621007573263,0.9369275603663614,1.0590595716592304,2.173701763153076,1.727868914604187,1.5617903470993042,7.514937069204677e-184,3,"[15, 4, 8]"
11,D130009I18Rik,0.9837010207441554,0.9157993338884264,1.0741447218217803,1.9325745105743408,1.4784785509109497,1.574748992919922,7.972306797345371e-215,3,"[15, 4, 8]"
13,Il31ra,0.9837010207441554,0.919338051623647,1.0700101219642075,1.9894497394561768,1.5484838485717771,1.5542075634002686,6.591702056956724e-189,3,"[15, 4, 8]"
12,Cd44,0.9784326638129732,0.8736469608659451,1.119940556816184,1.904733180999756,1.4108535051345823,1.63866126537323,1.624081604749159e-211,3,"[15, 4, 8]"
10,Gm19951,0.9662495884096148,0.8358659450457951,1.1559863087336046,1.7157670259475708,1.2181401252746582,1.6448132991790771,6.07919393360891e-218,3,"[15, 4, 8]"
9,Fstl1,0.9552189660849524,0.8442964196502915,1.1313786767929266,1.783235788345337,1.260287165641785,1.686994552612305,2.2240445490639947e-218,3,"[15, 4, 8]"
15,Gm15564,0.9324991768192296,0.8070358034970858,1.1554619668402315,1.542202353477478,1.1098995208740234,1.5408016443252563,5.9145840525377875e-174,3,"[15, 4, 8]"
1,Igfbp4,0.9160355614092854,0.7034762697751873,1.3021555960971172,1.6367075443267822,0.9120486974716188,2.0640265941619877,7.948838337886356e-259,3,"[15, 4, 8]"
17,Ptn,0.8514981890023049,0.6877601998334721,1.2380742433314385,1.3575373888015747,0.8884236812591553,1.5985767841339111,1.6121744473486648e-159,3,"[15, 4, 8]"
5,Snhg11,0.895959595959596,0.7378839590443687,1.2142283145983424,1.5709106922149658,1.158463716506958,1.510509371757507,0.0,17,"[5, 11, 20]"
0,Fabp7,0.8464646464646465,0.543754266211604,1.5567043774425149,1.5876437425613403,0.7820857167243958,2.237944841384888,0.0,17,"[5, 11, 20]"
5,Vim,0.9911054637865312,0.8910411622276029,1.1123004253908624,2.4783523082733154,1.5270990133285522,2.5889525413513184,1.9201837999944248e-54,24,"[25, 27, 28]"
2,Ckb,0.9872935196950444,0.8660209846650525,1.1400341760504753,2.1561899185180664,1.220491647720337,2.548992872238159,6.008788308240215e-66,24,"[25, 27, 28]"
1,Dbi,0.9796696315120712,0.678773204196933,1.4432944987437055,2.471614122390747,0.8964041471481323,4.831756114959717,7.379216291056169e-75,24,"[25, 27, 28]"
4,Tcf4,0.972045743329098,0.7651331719128329,1.2704268734016375,2.1452078819274902,1.148180603981018,2.7102129459381104,1.6540455963271588e-54,24,"[25, 27, 28]"
35,Ctnnb1,0.9695044472681068,0.8547215496368039,1.134292738588465,1.768025517463684,1.2881343364715576,1.6158984899520874,2.3192933014736204e-12,24,"[25, 27, 28]"
43,Gm10282,0.9682337992376112,0.8652138821630347,1.1190687287830223,1.6466093063354492,1.2316827774047852,1.5142594575881958,9.113314202978582e-11,24,"[25, 27, 28]"
7,Nfib,0.963151207115629,0.7772397094430993,1.2391945437344385,2.0286641120910645,1.128775119781494,2.4593303203582764,2.884666758900364e-50,24,"[25, 27, 28]"
0,Fabp7,0.951715374841169,0.4543987086359968,2.094449998984384,2.421800136566162,0.5524879693984985,6.483835220336914,3.913194842816804e-131,24,"[25, 27, 28]"
29,Tmcc1,0.9301143583227446,0.7966101694915254,1.16759036470302,1.5445342063903809,1.0309147834777832,1.6713294982910156,6.353295774719846e-14,24,"[25, 27, 28]"
13,Hmgb2,0.9212198221092758,0.6997578692493946,1.3164836904191382,1.6395888328552246,0.943073868751526,2.006747007369995,5.343857825772144e-24,24,"[25, 27, 28]"
45,Ptn,0.914866581956798,0.7546408393866021,1.212320529459329,1.6182392835617063,1.1115480661392212,1.659790277481079,9.95681894230346e-11,24,"[25, 27, 28]"
3,Pea15a,0.9059720457433292,0.5552865213882163,1.63153977423835,1.5909137725830078,0.6004128456115723,2.692582845687866,4.560126701366786e-58,24,"[25, 27, 28]"
55,Scd2,0.8894536213468869,0.7933817594834544,1.1210915939458728,1.425498127937317,1.0178357362747192,1.5032994747161863,1.9082765346828616e-08,24,"[25, 27, 28]"
34,Slc25a5,0.8843710292249047,0.7433414043583535,1.1897238927357838,1.401404619216919,0.934588611125946,1.5949078798294067,2.2189706749575534e-12,24,"[25, 27, 28]"
21,Syt11,0.8360864040660737,0.5399515738498789,1.5484470173959124,1.1825408935546875,0.6041118502616882,1.7832348346710205,1.4449602088363541e-18,24,"[25, 27, 28]"
31,Hmgcs1,0.832274459974587,0.5803066989507667,1.43419757428166,1.1861491203308103,0.6610033512115479,1.690705180168152,2.447833834300592e-13,24,"[25, 27, 28]"
9,Pantr1,0.829733163913596,0.45682001614205,1.8163240107578544,1.3757128715515137,0.5661391019821167,2.246950149536133,1.2683005968131462e-33,24,"[25, 27, 28]"
54,Id4,0.8221092757306226,0.5916061339790153,1.3896226366033309,1.2913471460342407,0.8166840672492981,1.607472538948059,1.216558725739586e-08,24,"[25, 27, 28]"
22,Nfia,0.8043202033036849,0.4963680387409201,1.6204109461679117,1.1286616325378418,0.5507493615150452,1.782313585281372,4.391299309984231e-18,24,"[25, 27, 28]"
17,Pou3f3,0.8005082592121983,0.4769975786924939,1.6782228987545071,1.185490965843201,0.5597208142280579,1.8696852922439573,2.62801820951392e-21,24,"[25, 27, 28]"
0,Nnat,1.0,0.9898348157560356,1.0102695763799745,3.0372979640960693,2.053102493286133,2.675658226013184,7.508102381747078e-175,25,[24]
6,Sox11,1.0,0.9707750952986024,1.030104712041885,2.846604108810425,2.0609750747680664,2.193786382675171,5.276759489358234e-96,25,[24]
2,Lrba,1.0,0.9987293519695044,1.0012722646310432,3.1795248985290527,2.48193621635437,2.0089027881622314,1.2466932156959802e-159,25,[24]
9,Cd24a,0.998502994011976,0.9707750952986024,1.0285626391196665,2.368945360183716,1.7515665292739868,1.8540619611740112,7.162815027673831e-78,25,[24]
12,Stmn1,0.9925149700598802,0.9199491740787802,1.0788802229794554,2.3240270614624023,1.6224974393844604,2.016835451126098,1.109856229578508e-75,25,[24]
21,Tubb2b,0.9745508982035928,0.9250317662007624,1.0535323583602028,2.0007381439208984,1.5190831422805786,1.6187512874603271,6.431872042010584e-52,25,[24]
35,Sox4,0.9730538922155688,0.914866581956798,1.0636019627411843,1.7725605964660645,1.3529201745986938,1.521414279937744,9.665592835012325e-45,25,[24]
11,Tmsb10,0.968562874251497,0.8132147395171537,1.1910296594311378,1.6831141710281372,1.0120946168899536,1.9562307596206665,5.833448476800564e-76,25,[24]
29,Basp1,0.9580838323353292,0.8386277001270648,1.14244238795137,1.6883153915405271,1.2016851902008057,1.6268247365951538,3.0806308205770155e-47,25,[24]
8,Dpysl3,0.9565868263473054,0.7534942820838628,1.2695342872433883,1.7491989135742188,0.95476895570755,2.213179111480713,1.1371136998818042e-78,25,[24]
5,Tubb3,0.9416167664670658,0.5590851334180432,1.6842099891126836,1.6717543601989746,0.6215845346450806,2.8581364154815674,3.0427923817451075e-99,25,[24]
38,Nrep,0.938622754491018,0.8386277001270648,1.1192365269461078,1.636325478553772,1.1788591146469116,1.5800656080245972,5.946874015197822e-42,25,[24]
34,Map1b,0.9176646706586826,0.7979669631512071,1.1500033372744956,1.5714502334594729,1.088616132736206,1.6206609010696411,6.563907665893385e-45,25,[24]
7,Stmn2,0.9146706586826348,0.6531130876747141,1.4004782264265243,1.5239373445510864,0.6896103620529175,2.3032631874084477,6.168676155344809e-83,25,[24]
32,Gm26735,0.9146706586826348,0.7534942820838628,1.213905241792974,1.5529612302780151,1.0383230447769165,1.6730331182479858,7.275761745323567e-46,25,[24]
37,Pfn2,0.9086826347305388,0.7420584498094028,1.2245432081043393,1.4477990865707395,0.972630739212036,1.6082849502563477,3.182870618582432e-42,25,[24]
10,Dcx,0.905688622754491,0.6060991105463787,1.4942912916305753,1.4790124893188477,0.684236466884613,2.213945150375366,1.7018196430436922e-77,25,[24]
1,Bcl11b,0.9011976047904192,0.2795425667090216,3.223829613500272,1.7403801679611206,0.2691310048103332,4.354671001434326,1.7829819267037517e-169,25,[24]
3,Nrxn3,0.9011976047904192,0.3646759847522236,2.4712282751570034,1.6132524013519287,0.3688646554946899,3.4708092212677,5.84378853368665e-104,25,[24]
24,Crmp1,0.875748502994012,0.6632782719186785,1.3203334709890564,1.3450491428375244,0.7838613986968994,1.7527530193328855,2.52630145740817e-49,25,[24]
16,Elavl3,0.8517964071856288,0.5362134688691232,1.5885397451542411,1.2312558889389038,0.5694805383682251,1.9382303953170776,7.671048863907024e-57,25,[24]
30,Stmn3,0.8143712574850299,0.5667090216010165,1.437018340001611,1.1137036085128784,0.6161944270133972,1.6446195840835571,3.1753520180769635e-47,25,[24]
4,mt-Nd1,0.99450884685784,0.9797950219619328,1.015017248063217,2.4192018508911133,1.956115245819092,1.5889708995819092,5.728592489356952e-15,21,"[9, 23]"
0,Actc1,0.9353264185478952,0.8330893118594437,1.1227204637402677,2.0157837867736816,1.0976743698120115,2.50455093383789,8.769703178020206e-63,21,"[9, 23]"
9,Ckm,0.896888346552776,0.7950219619326501,1.1281302775240258,1.4947302341461182,1.042700171470642,1.5714991092681885,8.800748143875683e-11,21,"[9, 23]"
3,Tpm1,0.8828553996339231,0.7449487554904831,1.1851223230148773,1.5632307529449463,0.9329820871353148,1.878077507019043,2.55869478632618e-15,21,"[9, 23]"
8,Atp5g3,0.8401464307504576,0.7276720351390923,1.1545674289789989,1.3629672527313232,0.8799107074737549,1.6210216283798218,4.735528821332728e-11,21,"[9, 23]"
17,Cox7c,0.8267236119585113,0.6714494875549049,1.231252130326348,1.2273945808410645,0.80954909324646,1.5186859369277954,2.800397447393411e-07,21,"[9, 23]"
3,Col1a2,1.0,0.9997984277363436,1.0002016129032258,4.179838180541992,3.240002393722534,2.559561014175415,9.052158253084976e-202,16,"[12, 7, 22]"
6,Sparc,0.9980569948186528,0.9935496875629912,1.0045365695466295,2.946812391281128,2.169168710708618,2.176338195800781,2.064226172275925e-146,16,"[12, 7, 22]"
15,Serpinh1,0.9896373056994818,0.970167304978835,1.0200687042541303,2.3747498989105225,1.83936870098114,1.708099126815796,1.3800326058819326e-98,16,"[12, 7, 22]"
0,Ibsp,0.9404145077720208,0.3434791372707115,2.7379086696343866,2.5689845085144043,0.4083921611309051,8.676275253295898,0.0,16,"[12, 7, 22]"
39,Col5a2,0.9203367875647668,0.8238258415642008,1.1171496949128477,1.6177334785461426,1.1786280870437622,1.551318883895874,9.815019058134047e-45,16,"[12, 7, 22]"
27,Ctnnb1,0.8989637305699482,0.7907679903245314,1.1368236215542984,1.5034765005111694,1.0516256093978882,1.5712175369262695,1.2440867872298791e-55,16,"[12, 7, 22]"
31,Rcn3,0.8601036269430051,0.7137673856077403,1.2050195123592908,1.2722505331039429,0.8355405926704407,1.5476069450378418,6.86162271957621e-50,16,"[12, 7, 22]"
30,Cd63,0.8387305699481865,0.6629711751662971,1.2651086523298734,1.2724661827087402,0.7996417880058289,1.604519605636597,2.810500342145378e-50,16,"[12, 7, 22]"
40,Sec61b,0.8180051813471503,0.6655916145938319,1.228989613768387,1.274578094482422,0.8347358703613281,1.5524622201919556,1.82099873118985e-44,16,"[12, 7, 22]"
11,Col11a1,0.8063471502590673,0.4499092924813546,1.792243822775642,1.2879570722579956,0.522309422492981,2.1503865718841557,9.568746548960377e-110,16,"[12, 7, 22]"
