FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
0.050745276899118695,4,CRLF1,9.680925059361718,17.47200773600677,-1030.2405682258177,-1.6163202009595417,0.017271332963068264,SE,3639,1.8206941153081573e-05,0.00629146662909122,0.01400136947631836,2093.278993242084,-1086.2745549808624,56.03398675504468,7.127631818093505e-14,1.4014307707767273e-12
0.022846498984531432,4,NCAN,9.680925059361718,39.9483464648499,-2078.4166549500396,-2.2160228908059056,0.023565958386909232,SE,3639,9.218379506837694e-06,0.014049974112773353,0.03358864784240723,4189.631166690528,-2101.575354147655,23.158699197615533,1.4916685640020688e-06,1.4924963489987404e-05
0.0169387296372685,4,VSTM2B,9.680925059361718,54.20700636625639,-1529.005584369449,-1.736454517633395,0.013432286195591973,SE,3639,7.2033767615485e-06,0.019496571072084294,0.03344535827636719,3090.809025529347,-1547.8570090616035,18.851424692154524,1.4130551954982806e-05,0.00012423557682847422
0.04380161499992431,4,ZNF536,9.680925059361718,20.389827684010132,-341.8415594344315,-1.0654845165424085,0.008296564621941166,SE,3639,9.728815952095645e-06,0.004389352743623001,0.012786388397216797,716.4809756593116,-428.1835584599835,86.34199902555201,0.0,0.0
0.12835954183915899,4,SCN1B,9.680925059361718,6.342564541956813,-2405.746648118224,-4.149651276962428,0.1168240749135073,SE,3639,3.7798502117127146e-05,0.002750019228785629,0.010029077529907227,4844.291153026897,-2662.913139050598,257.166490932374,0.0,0.0
0.03734447962081325,4,HPN-AS1,9.680925059361718,24.076877703681504,2786.617541698056,-0.7126876999242517,0.0026583016861299437,SE,3639,1.1472774883878876e-05,0.006939370439869947,0.014039993286132812,-5540.437226605663,2728.786471550265,57.8310701477908,2.853273173286652e-14,5.806378703652183e-13
0.2822510879348451,4,MAG,9.680925059361718,2.3751584733741935,-2078.1803004753183,-0.6831745851797211,0.07576882778921464,SE,3639,4.1153457773893035e-05,0.001080721999060802,0.010198354721069336,4189.158457741085,-3088.313342742863,1010.1330422675446,0.0,0.0
0.020402259064533294,4,TYROBP,9.680925059361718,44.84615259404633,-738.9937663634473,-0.8726773860797626,0.004820700878122177,SE,3639,7.300868075436556e-06,0.013815022547746842,0.05574631690979004,1510.7853895173432,-763.5710061079412,24.57723974449391,7.138998046052336e-07,7.421266481784056e-06
0.05142417654246432,4,PLD3,9.680925059361718,17.229012207992174,-1846.161462479463,-4.57054867569042,0.10120259261286423,SE,3639,1.1763412073794733e-05,0.003968921433422248,0.010048627853393555,3725.1207817493746,-1955.350305543887,109.18884306442419,0.0,0.0
0.054581160527392564,4,APOE,9.680925059361718,16.178459273017022,-1849.6599354972604,-2.347214750199466,0.03423799807286054,SE,3639,1.922540452498806e-05,0.005830213361450991,0.010009288787841797,3732.1177277849697,-1931.854653770341,82.19471827308053,0.0,0.0
0.018760170333876537,4,APOC1,9.680925059361718,48.85331790180157,-1965.2560891975818,-1.429771644909402,0.011092805636761351,SE,3639,8.193605473481307e-06,0.01821470748757731,0.05003619194030762,3963.3100351856124,-1985.2884603400937,20.03237114251192,7.614222459428888e-06,6.975834905665795e-05
0.020659637227244076,4,EML2,9.680925059361718,44.2758223262363,-1664.3433198925377,-1.9470837997835264,0.01765654549036241,SE,3639,7.862958593822674e-06,0.01452547458650842,0.054047584533691406,3361.484496575524,-1688.8514316329931,24.508111740455433,7.39976484309679e-07,7.658884048279858e-06
0.041397142802560384,4,PNMA8A,9.680925059361718,21.62838167173074,-2432.543135142372,-4.046748271122376,0.08020389185636498,SE,3639,1.2362100574726544e-05,0.006184487295419466,0.013988494873046875,4897.884127075193,-2496.6156913555014,64.07255621312925,1.2212453270876722e-15,2.6951105565961726e-14
0.031974291516222345,4,SLC8A2,9.680925059361718,28.277540585027353,-2270.3475545908777,-3.1703224475365497,0.04846496955517166,SE,3639,9.844057558786936e-06,0.007948676984352818,0.030814170837402344,4573.492965972204,-2311.076856288102,40.7293016972244,1.7484558245683957e-10,2.6010444320930838e-09
0.031159024956940853,4,SELENOW,9.680925059361718,29.04185229379215,-37.43157332464125,-3.066633077165291,0.040568203540058696,SE,3639,1.65125607692401e-05,0.013993960151079954,0.03189826011657715,107.66100343973113,-67.74998949382507,30.31841616918382,3.6662836322420844e-08,4.3546175157657957e-07
0.022664125202197467,4,DBP,9.680925059361718,40.27731886238728,-2018.9013904494177,-2.6318432503603106,0.031154069069486905,SE,3639,9.349202312078579e-06,0.014468864297949226,0.03206634521484375,4070.600637689284,-2046.8191686255705,27.91777817615275,1.265813734940835e-07,1.4255229007484855e-06
0.01776599835899987,4,EMC10,9.680925059361718,51.63938001725501,-2240.1733227522127,-2.5557872529602004,0.0278390486254721,SE,3639,8.43146179313051e-06,0.020815092673576674,0.03200531005859375,4513.144502294874,-2257.617670665745,17.44434791353251,2.9584260384463157e-05,0.0002486732935812917
0.07195767637191652,4,PRKCG,9.680925059361718,12.046096147367942,-2319.5977481674877,-3.2278924635706665,0.06468384836355373,SE,3639,2.640328831958938e-05,0.004931346909069537,0.011377334594726562,4671.993353125424,-2399.6352497733133,80.03750160582558,0.0,0.0
0.036080570707418685,4,TTYH1,9.680925059361718,24.953013933067457,-2547.5392098543525,-3.3747083621322003,0.057126416749628706,SE,3639,1.237755591312986e-05,0.00797974258022763,0.02843952178955078,5127.876276499153,-2596.728236541241,49.18902668688861,2.3244739466576902e-12,4.03759780907882e-11
0.0489056295036899,4,SYT5,9.680925059361718,18.16437381615199,-2414.1783343474226,-3.4652617117821336,0.06446445570266351,SE,3639,1.4874620743902945e-05,0.005493719316225158,0.010061979293823242,4861.154525485294,-2493.9983393594703,79.82000501204766,0.0,0.0
0.03532434319046657,4,PEG3,9.680925059361718,25.507206447549542,-2478.372384393928,-3.893801739266578,0.07220430805651475,SE,3639,1.781790470537369e-05,0.011947840886768061,0.028362751007080078,4989.542625578304,-2517.190680153981,38.81829576005293,4.651475871142452e-10,6.598435087073046e-09
0.025023188037279227,4,RPS5,9.680925059361718,36.3921170567747,-2243.6232286442137,-3.260297437205573,0.04736603671433691,SE,3639,1.0467357619249726e-05,0.01341701525176164,0.05539894104003906,4520.044314078876,-2271.3555638184407,27.732335174227046,1.3931451448012666e-07,1.5659854713695036e-06
0.03634112539652055,4,MAPK1,9.680925059361718,24.7674118714085,-2488.5105268566112,-4.169055032981686,0.08210952162518113,SE,3639,1.4536834988227967e-05,0.009247586459047307,0.030733346939086914,5009.818910503671,-2529.1947211129436,40.684194256332376,1.789286496745035e-10,2.659590728467682e-09
0.03798835826492633,4,MIF,9.680925059361718,23.6529588258688,-2464.2991383651133,-4.31370119245885,0.08808022551402193,SE,3639,1.0966352405898758e-05,0.0064266869098851265,0.013964414596557617,4961.396133520675,-2520.7591087420446,56.459970376931324,5.739853037312059e-14,1.1397527561975377e-12
0.04181241484323024,4,SEZ6L,9.680925059361718,21.404296691923907,-2403.058297506458,-3.3045427293145995,0.05685928324910847,SE,3639,2.0526060056532572e-05,0.010082492009896327,0.03218221664428711,4838.9144518033645,-2444.8359473946757,41.77764988821764,1.0226575142269212e-10,1.5520635506322718e-09
0.023505157604363364,4,ASPHD2,9.680925059361718,38.80274587741347,-766.3356215784779,-1.682022575708299,0.01329473900595883,SE,3639,1.0001140105074318e-05,0.014439344635756593,0.05436992645263672,1565.4690999474044,-790.9122201070272,24.57659852854931,7.141374013253099e-07,7.421266481784056e-06
0.020710010218696173,4,TPST2,9.680925059361718,44.16585835603252,-1173.3745391871626,-2.0467827976002093,0.01841133247280748,SE,3639,1.1869002154034186e-05,0.0218239099522525,0.032195329666137695,2379.546935164774,-1191.6325169550187,18.25797776785612,1.9291627638362563e-05,0.00016618635753448495
0.0608449642717793,4,PVALB,9.680925059361718,14.41678176594244,-2116.3739030332254,-2.463419430346686,0.03998225085110171,SE,3639,1.4821373640198983e-05,0.0037071780648624147,0.010093927383422852,4265.545662856899,-2234.466896093431,118.09299306020557,0.0,0.0
0.016386533001414766,4,MICALL1,9.680925059361718,56.06515956178251,2376.6072510207705,-0.7543972576399318,0.002331552184716927,SE,3639,7.650912234356249e-06,0.02207701207239144,0.032135963439941406,-4720.416645251093,2360.181416009936,16.425835010834362,5.0590989870036296e-05,0.0004119943754998891
0.02708727936668108,4,NCAM2,9.680925059361718,33.54780949139696,-2258.353558560537,-3.087493403643944,0.04409400933283008,SE,3639,1.1499685599250152e-05,0.012685175189358189,0.03353285789489746,4549.504973911522,-2284.23491579587,25.881357235333326,3.630586273839498e-07,3.901041151211332e-06
0.018219876798527972,4,TIAM1,9.680925059361718,50.32971516420236,-1693.1703703684216,-2.2115894719601252,0.020989787998904785,SE,3639,7.623287381415706e-06,0.017927205811770774,0.053727149963378906,3419.138597527292,-1714.4243593895403,21.25398902111874,4.022723311125631e-06,3.833493726194246e-05
0.030738455708581584,4,ETS2,9.680925059361718,29.45198771973862,-1962.492531125852,-2.7552457837035353,0.03679886294232907,SE,3639,1.0780001045089882e-05,0.009371544937800536,0.03222537040710449,3957.782919042153,-2003.146078493436,40.653547367584,1.817569428297361e-10,2.6994050075948448e-09
0.018324824217378747,4,SUMO3,9.680925059361718,50.03612454041854,-2352.842073214665,-3.3386056048016357,0.04545428749526889,SE,3639,9.281313043600353e-06,0.02158625943518971,0.05428123474121094,4738.482003219779,-2371.3549295657463,18.512856351081155,1.6876208541183324e-05,0.0001463578835966981
